TRINITY_DN20354_c0_g1_i5.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i15.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i15.p2,8,186,PF00201
TRINITY_DN20354_c0_g2_i2.p1,332,375,PS00375
TRINITY_DN20354_c0_g2_i2.p1,229,384,PF00201
TRINITY_DN20172_c0_g2_i1.p1,344,387,PS00375
TRINITY_DN20172_c0_g2_i1.p1,230,395,PF00201
TRINITY_DN20172_c0_g1_i4.p1,11,157,PF00201
TRINITY_DN20172_c0_g1_i4.p1,84,127,PS00375
TRINITY_DN13187_c0_g1_i2.p1,374,417,PS00375
TRINITY_DN13187_c0_g1_i2.p1,285,427,PF00201
TRINITY_DN12563_c0_g1_i3.p1,250,399,PF00201
TRINITY_DN12563_c0_g1_i3.p1,337,380,PS00375
TRINITY_DN12563_c0_g1_i4.p1,250,399,PF00201
TRINITY_DN12563_c0_g1_i4.p1,337,380,PS00375
TRINITY_DN12563_c0_g1_i1.p1,250,399,PF00201
TRINITY_DN12563_c0_g1_i1.p1,337,380,PS00375
TRINITY_DN18254_c0_g1_i1.p1,248,408,PF00201
TRINITY_DN16981_c0_g2_i1.p1,345,388,PS00375
TRINITY_DN16981_c0_g2_i1.p1,270,400,PF00201
TRINITY_DN18793_c1_g1_i9.p1,271,435,PF00201
TRINITY_DN18793_c1_g1_i9.p1,353,396,PS00375
TRINITY_DN20044_c0_g1_i7.p1,183,238,PF00201
TRINITY_DN17762_c0_g1_i3.p1,4,110,PF00201
TRINITY_DN17762_c0_g1_i3.p1,58,101,PS00375
TRINITY_DN20053_c0_g1_i8.p1,277,395,PF00201
TRINITY_DN20148_c0_g1_i1.p1,268,410,PF00201
TRINITY_DN20148_c0_g1_i1.p1,337,380,PS00375
TRINITY_DN20354_c0_g1_i12.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i12.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i10.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i10.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i1.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i1.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i14.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i14.p2,8,186,PF00201
TRINITY_DN19451_c0_g1_i4.p1,205,446,PF00201
TRINITY_DN19451_c0_g1_i4.p1,355,398,PS00375
TRINITY_DN18363_c0_g1_i3.p1,270,428,PF00201
TRINITY_DN20172_c0_g1_i3.p1,220,418,PF00201
TRINITY_DN20172_c0_g1_i3.p1,345,388,PS00375
TRINITY_DN20172_c0_g1_i2.p1,220,418,PF00201
TRINITY_DN20172_c0_g1_i2.p1,345,388,PS00375
TRINITY_DN18793_c1_g1_i4.p1,271,412,PF00201
TRINITY_DN18793_c1_g1_i4.p1,353,396,PS00375
TRINITY_DN18590_c4_g1_i1.p1,3,80,PF00201
TRINITY_DN18590_c4_g1_i3.p1,3,80,PF00201
TRINITY_DN15353_c0_g1_i3.p1,120,262,PF00201
TRINITY_DN17484_c0_g1_i2.p1,334,476,PF00201
TRINITY_DN17484_c0_g1_i2.p1,423,466,PS00375
TRINITY_DN20345_c0_g2_i6.p1,179,340,PF00201
TRINITY_DN20345_c0_g2_i6.p1,247,290,PS00375
TRINITY_DN18254_c0_g2_i1.p1,252,449,PF00201
TRINITY_DN20287_c0_g1_i7.p1,329,372,PS00375
TRINITY_DN20287_c0_g1_i7.p1,256,416,PF00201
TRINITY_DN18498_c1_g5_i2.p1,252,398,PF00201
TRINITY_DN18498_c1_g5_i2.p1,337,380,PS00375
TRINITY_DN18498_c1_g5_i1.p1,252,398,PF00201
TRINITY_DN18498_c1_g5_i1.p1,337,380,PS00375
TRINITY_DN20345_c0_g2_i10.p1,213,371,PF00201
TRINITY_DN20345_c0_g2_i10.p1,281,324,PS00375
TRINITY_DN20287_c0_g2_i1.p1,380,423,PS00375
TRINITY_DN20287_c0_g2_i1.p1,308,466,PF00201
TRINITY_DN20053_c0_g1_i6.p1,317,360,PS00375
TRINITY_DN20053_c0_g1_i6.p1,251,369,PF00201
TRINITY_DN20296_c0_g1_i1.p1,156,319,PF00201
TRINITY_DN20296_c0_g1_i1.p1,218,261,PS00375
TRINITY_DN17923_c2_g3_i1.p1,362,405,PS00375
TRINITY_DN17923_c2_g3_i1.p1,266,412,PF00201
TRINITY_DN17923_c2_g3_i2.p1,362,405,PS00375
TRINITY_DN17923_c2_g3_i2.p1,266,412,PF00201
TRINITY_DN19760_c2_g2_i8.p1,2,38,PF00201
TRINITY_DN18363_c0_g2_i1.p1,275,440,PF00201
TRINITY_DN15353_c0_g1_i1.p1,414,555,PF00201
TRINITY_DN20152_c1_g6_i1.p1,260,416,PF00201
TRINITY_DN20152_c1_g6_i3.p1,260,416,PF00201
TRINITY_DN20172_c0_g1_i1.p1,220,418,PF00201
TRINITY_DN20172_c0_g1_i1.p1,345,388,PS00375
TRINITY_DN20282_c2_g2_i2.p1,170,255,PF00201
TRINITY_DN20354_c0_g1_i8.p1,256,446,PF00201
TRINITY_DN20354_c0_g1_i8.p1,360,403,PS00375
TRINITY_DN20354_c0_g1_i11.p1,256,446,PF00201
TRINITY_DN20354_c0_g1_i11.p1,360,403,PS00375
TRINITY_DN15960_c0_g6_i1.p1,265,425,PF00201
TRINITY_DN20287_c0_g1_i1.p1,334,377,PS00375
TRINITY_DN20287_c0_g1_i1.p1,261,420,PF00201
TRINITY_DN20152_c1_g6_i2.p1,264,420,PF00201
TRINITY_DN20152_c1_g6_i4.p1,264,420,PF00201
TRINITY_DN20345_c0_g6_i1.p1,254,412,PF00201
TRINITY_DN20345_c0_g6_i1.p1,325,368,PS00375
TRINITY_DN12652_c0_g1_i1.p1,47,154,PF00201
TRINITY_DN16537_c0_g1_i1.p1,208,393,PF00201
TRINITY_DN19835_c3_g3_i1.p1,175,218,PS00375
TRINITY_DN19835_c3_g3_i1.p1,71,226,PF00201
TRINITY_DN20438_c0_g1_i7.p1,101,144,PS00375
TRINITY_DN20438_c0_g1_i7.p1,26,151,PF00201
TRINITY_DN20053_c0_g1_i10.p1,253,369,PF00201
TRINITY_DN20053_c0_g1_i10.p1,319,362,PS00375
TRINITY_DN20287_c0_g1_i12.p1,261,369,PF00201
TRINITY_DN20172_c0_g2_i2.p1,333,376,PS00375
TRINITY_DN20172_c0_g2_i2.p1,219,384,PF00201
TRINITY_DN16005_c0_g1_i3.p1,262,408,PF00201
TRINITY_DN16005_c0_g1_i3.p1,336,379,PS00375
TRINITY_DN20287_c0_g1_i17.p1,336,379,PS00375
TRINITY_DN20287_c0_g1_i17.p1,263,421,PF00201
TRINITY_DN19556_c1_g1_i1.p1,52,192,PF00201
TRINITY_DN19556_c1_g1_i1.p1,135,178,PS00375
TRINITY_DN20053_c0_g1_i7.p1,349,392,PS00375
TRINITY_DN20053_c0_g1_i7.p1,283,401,PF00201
TRINITY_DN4049_c0_g1_i1.p1,70,223,PF00201
TRINITY_DN4049_c0_g1_i1.p1,136,179,PS00375
TRINITY_DN18399_c0_g1_i6.p2,134,177,PS00375
TRINITY_DN18399_c0_g1_i6.p2,133,222,PF00201
TRINITY_DN18399_c0_g1_i14.p2,134,177,PS00375
TRINITY_DN18399_c0_g1_i14.p2,133,222,PF00201
TRINITY_DN18399_c0_g1_i15.p2,134,177,PS00375
TRINITY_DN18399_c0_g1_i15.p2,133,222,PF00201
TRINITY_DN20282_c2_g2_i8.p1,169,197,PF00201
TRINITY_DN19699_c0_g1_i7.p1,250,393,PF00201
TRINITY_DN19699_c0_g1_i7.p1,344,387,PS00375
TRINITY_DN16537_c0_g1_i2.p1,213,398,PF00201
TRINITY_DN15456_c0_g1_i2.p1,262,389,PF00201
TRINITY_DN19271_c1_g1_i2.p1,346,389,PS00375
TRINITY_DN19271_c1_g1_i2.p1,267,406,PF00201
TRINITY_DN18860_c1_g1_i5.p1,259,380,PF00201
TRINITY_DN18860_c1_g1_i5.p1,327,370,PS00375
TRINITY_DN20287_c0_g1_i6.p1,334,377,PS00375
TRINITY_DN20287_c0_g1_i6.p1,261,387,PF00201
TRINITY_DN20992_c0_g1_i1.p1,283,404,PF00201
TRINITY_DN20992_c0_g1_i1.p1,353,396,PS00375
TRINITY_DN19903_c0_g1_i1.p1,269,419,PF00201
TRINITY_DN19556_c0_g1_i1.p1,264,393,PF00201
TRINITY_DN19556_c0_g1_i1.p1,342,385,PS00375
TRINITY_DN18860_c1_g1_i3.p1,280,400,PF00201
TRINITY_DN18860_c1_g1_i3.p1,348,391,PS00375
TRINITY_DN19534_c1_g1_i2.p1,307,350,PS00375
TRINITY_DN19534_c1_g1_i2.p1,231,367,PF00201
TRINITY_DN20354_c0_g1_i6.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i6.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i13.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i13.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i7.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i7.p2,8,186,PF00201
TRINITY_DN20354_c0_g1_i4.p2,98,141,PS00375
TRINITY_DN20354_c0_g1_i4.p2,8,186,PF00201
TRINITY_DN15413_c0_g1_i1.p1,328,371,PS00375
TRINITY_DN15413_c0_g1_i1.p1,269,419,PF00201
TRINITY_DN17762_c0_g1_i2.p1,268,395,PF00201
TRINITY_DN17762_c0_g1_i2.p1,343,386,PS00375
TRINITY_DN17762_c0_g1_i4.p1,268,395,PF00201
TRINITY_DN17762_c0_g1_i4.p1,343,386,PS00375
TRINITY_DN20068_c1_g2_i1.p1,20,77,PF00201
TRINITY_DN20068_c1_g2_i2.p1,20,77,PF00201
TRINITY_DN17484_c0_g1_i1.p1,341,384,PS00375
TRINITY_DN17484_c0_g1_i1.p1,252,394,PF00201
TRINITY_DN18860_c0_g2_i1.p1,355,398,PS00375
TRINITY_DN18860_c0_g2_i1.p1,232,439,PF00201
TRINITY_DN9813_c0_g1_i1.p1,3,126,PF00201
TRINITY_DN19643_c1_g1_i2.p1,253,430,PF00201
TRINITY_DN19643_c1_g1_i2.p1,365,408,PS00375
TRINITY_DN20296_c0_g1_i3.p1,155,198,PS00375
TRINITY_DN20296_c0_g1_i3.p1,91,257,PF00201
TRINITY_DN20148_c0_g1_i5.p1,66,109,PS00375
TRINITY_DN20148_c0_g1_i5.p1,3,139,PF00201
TRINITY_DN19451_c0_g1_i3.p1,121,394,PF00201
TRINITY_DN19451_c0_g1_i3.p1,303,346,PS00375
TRINITY_DN19891_c0_g1_i4.p1,294,388,PF00201
TRINITY_DN19271_c1_g1_i1.p1,346,389,PS00375
TRINITY_DN19271_c1_g1_i1.p1,267,407,PF00201
TRINITY_DN19451_c0_g1_i2.p1,205,439,PF00201
TRINITY_DN19451_c0_g1_i2.p1,355,398,PS00375
TRINITY_DN19699_c0_g1_i11.p1,230,375,PF00201
TRINITY_DN19699_c0_g1_i11.p1,325,368,PS00375
TRINITY_DN19012_c2_g1_i1.p1,315,358,PS00375
TRINITY_DN19012_c2_g1_i1.p1,230,380,PF00201
TRINITY_DN19271_c1_g1_i5.p1,346,389,PS00375
TRINITY_DN19271_c1_g1_i5.p1,267,407,PF00201
TRINITY_DN19252_c0_g1_i2.p1,250,388,PF00201
TRINITY_DN19252_c0_g1_i2.p1,337,380,PS00375
TRINITY_DN20354_c0_g2_i1.p2,15,159,PF00201
TRINITY_DN20354_c0_g2_i1.p2,107,150,PS00375
TRINITY_DN20071_c0_g1_i14.p1,269,478,PF00201
TRINITY_DN20071_c0_g1_i14.p1,382,425,PS00375
TRINITY_DN19751_c1_g1_i8.p1,262,445,PF00201
TRINITY_DN19751_c1_g1_i8.p1,360,403,PS00375
TRINITY_DN13891_c0_g1_i2.p1,55,138,PF00201
TRINITY_DN16839_c0_g2_i1.p1,252,414,PF00201
TRINITY_DN20053_c0_g1_i5.p1,282,401,PF00201
TRINITY_DN20053_c0_g1_i5.p1,348,391,PS00375
TRINITY_DN19318_c1_g3_i1.p1,275,400,PF00201
TRINITY_DN19318_c1_g3_i1.p1,350,393,PS00375
TRINITY_DN30163_c0_g1_i1.p1,138,181,PS00375
TRINITY_DN30163_c0_g1_i1.p1,58,192,PF00201
TRINITY_DN19451_c0_g3_i4.p1,219,447,PF00201
TRINITY_DN19451_c0_g3_i4.p1,364,407,PS00375
TRINITY_DN19892_c1_g2_i1.p1,338,381,PS00375
TRINITY_DN19892_c1_g2_i1.p1,255,398,PF00201
TRINITY_DN20047_c0_g2_i1.p1,264,435,PF00201
TRINITY_DN20047_c0_g2_i1.p1,347,390,PS00375
TRINITY_DN17655_c1_g1_i1.p1,277,405,PF00201
TRINITY_DN17655_c1_g1_i1.p1,354,397,PS00375
TRINITY_DN20345_c0_g2_i9.p1,72,115,PS00375
TRINITY_DN20345_c0_g2_i9.p1,12,160,PF00201
TRINITY_DN16005_c0_g1_i4.p1,262,399,PF00201
TRINITY_DN16005_c0_g1_i4.p1,336,379,PS00375
TRINITY_DN20282_c2_g2_i4.p1,335,420,PF00201
TRINITY_DN18363_c0_g1_i2.p1,244,405,PF00201
TRINITY_DN19534_c1_g1_i1.p2,2,43,PF00201
TRINITY_DN20345_c0_g2_i2.p1,214,373,PF00201
TRINITY_DN20345_c0_g2_i2.p1,281,324,PS00375
TRINITY_DN19226_c0_g2_i4.p1,279,393,PF00201
TRINITY_DN18372_c1_g1_i2.p1,4,54,PF00201
TRINITY_DN20287_c0_g1_i9.p1,334,377,PS00375
TRINITY_DN20287_c0_g1_i9.p1,261,421,PF00201
TRINITY_DN18793_c1_g1_i10.p1,271,435,PF00201
TRINITY_DN18793_c1_g1_i10.p1,353,396,PS00375
TRINITY_DN18980_c0_g1_i4.p1,277,441,PF00201
TRINITY_DN16005_c0_g1_i2.p1,336,379,PS00375
TRINITY_DN16005_c0_g1_i2.p1,262,416,PF00201
TRINITY_DN18793_c1_g1_i2.p1,348,391,PS00375
TRINITY_DN18793_c1_g1_i2.p1,266,401,PF00201
TRINITY_DN20438_c0_g1_i9.p1,52,148,PF00201
TRINITY_DN20438_c0_g1_i5.p1,52,148,PF00201
TRINITY_DN31666_c0_g1_i1.p1,19,106,PF00201
TRINITY_DN31666_c0_g1_i1.p1,24,67,PS00375
TRINITY_DN20148_c0_g1_i9.p1,34,176,PF00201
TRINITY_DN20148_c0_g1_i9.p1,103,146,PS00375
TRINITY_DN19329_c0_g1_i1.p1,287,444,PF00201
TRINITY_DN19329_c0_g1_i1.p1,347,390,PS00375
TRINITY_DN20345_c0_g2_i8.p1,186,340,PF00201
TRINITY_DN20345_c0_g2_i8.p1,247,290,PS00375
TRINITY_DN19903_c0_g1_i4.p1,268,421,PF00201
TRINITY_DN19699_c0_g1_i8.p1,340,383,PS00375
TRINITY_DN19699_c0_g1_i8.p1,246,389,PF00201
TRINITY_DN20345_c0_g2_i5.p1,177,268,PF00201
TRINITY_DN20053_c0_g1_i2.p1,9,125,PF00201
TRINITY_DN20053_c0_g1_i2.p1,74,117,PS00375
TRINITY_DN20053_c0_g1_i11.p1,279,437,PF00201
TRINITY_DN20053_c0_g1_i11.p1,347,390,PS00375
TRINITY_DN18571_c0_g1_i2.p1,258,396,PF00201
TRINITY_DN19556_c0_g1_i2.p1,199,328,PF00201
TRINITY_DN19556_c0_g1_i2.p1,277,320,PS00375
TRINITY_DN20438_c0_g1_i1.p1,127,170,PS00375
TRINITY_DN20438_c0_g1_i1.p1,52,178,PF00201
TRINITY_DN18372_c1_g2_i1.p1,227,415,PF00201
TRINITY_DN20071_c0_g1_i13.p1,333,376,PS00375
TRINITY_DN20071_c0_g1_i13.p1,221,385,PF00201
TRINITY_DN20071_c0_g1_i2.p1,357,400,PS00375
TRINITY_DN20071_c0_g1_i2.p1,264,409,PF00201
TRINITY_DN19012_c3_g6_i1.p1,256,299,PS00375
TRINITY_DN19012_c3_g6_i1.p1,168,344,PF00201
TRINITY_DN18590_c4_g2_i6.p1,82,167,PF00201
TRINITY_DN19226_c0_g2_i1.p1,346,389,PS00375
TRINITY_DN19226_c0_g2_i1.p1,279,398,PF00201
TRINITY_DN13891_c0_g1_i1.p1,422,566,PF00201
TRINITY_DN19252_c0_g1_i1.p1,251,386,PF00201
TRINITY_DN19252_c0_g1_i1.p1,335,378,PS00375
TRINITY_DN20179_c2_g1_i2.p1,403,544,PF00201
TRINITY_DN13342_c0_g1_i1.p1,2,73,PF00201
TRINITY_DN18860_c1_g1_i7.p1,281,402,PF00201
TRINITY_DN18860_c1_g1_i7.p1,349,392,PS00375
TRINITY_DN12652_c0_g2_i1.p1,2,38,PF00201
TRINITY_DN19699_c0_g1_i2.p1,341,384,PS00375
TRINITY_DN19699_c0_g1_i2.p1,247,390,PF00201
TRINITY_DN20053_c0_g1_i1.p1,277,396,PF00201
TRINITY_DN20053_c0_g1_i1.p1,343,386,PS00375
TRINITY_DN19643_c1_g1_i3.p1,109,251,PF00201
TRINITY_DN19643_c1_g1_i3.p1,187,230,PS00375
TRINITY_DN19760_c2_g2_i3.p1,258,398,PF00201
TRINITY_DN19760_c2_g2_i3.p1,348,391,PS00375
TRINITY_DN14362_c0_g1_i1.p1,351,394,PS00375
TRINITY_DN14362_c0_g1_i1.p1,253,394,PF00201
TRINITY_DN20047_c0_g2_i4.p1,338,381,PS00375
TRINITY_DN20047_c0_g2_i4.p1,255,426,PF00201
TRINITY_DN12113_c0_g1_i1.p1,238,382,PF00201
TRINITY_DN19226_c0_g2_i6.p1,346,389,PS00375
TRINITY_DN19226_c0_g2_i6.p1,277,397,PF00201
TRINITY_DN19760_c2_g2_i1.p1,293,428,PF00201
TRINITY_DN19760_c2_g2_i1.p1,371,414,PS00375
TRINITY_DN19643_c1_g1_i6.p1,365,408,PS00375
TRINITY_DN19643_c1_g1_i6.p1,253,428,PF00201
TRINITY_DN18363_c0_g1_i4.p1,270,456,PF00201
TRINITY_DN19271_c1_g1_i6.p1,296,339,PS00375
TRINITY_DN19271_c1_g1_i6.p1,218,356,PF00201
TRINITY_DN19903_c0_g1_i7.p1,268,421,PF00201
TRINITY_DN18793_c1_g1_i8.p1,271,412,PF00201
TRINITY_DN18793_c1_g1_i8.p1,353,396,PS00375
TRINITY_DN13891_c0_g2_i1.p1,84,227,PF00201
TRINITY_DN20287_c0_g1_i15.p1,334,377,PS00375
TRINITY_DN20287_c0_g1_i15.p1,261,377,PF00201
TRINITY_DN20148_c0_g1_i10.p1,37,176,PF00201
TRINITY_DN20148_c0_g1_i10.p1,103,146,PS00375
TRINITY_DN18560_c0_g3_i1.p1,316,479,PF00201
TRINITY_DN18560_c0_g3_i1.p1,395,438,PS00375
TRINITY_DN18980_c0_g1_i2.p1,65,231,PF00201
TRINITY_DN16981_c0_g1_i1.p1,261,398,PF00201
TRINITY_DN16981_c0_g1_i1.p1,343,386,PS00375
TRINITY_DN20287_c0_g1_i13.p1,329,372,PS00375
TRINITY_DN20287_c0_g1_i13.p1,256,382,PF00201
TRINITY_DN19643_c1_g1_i1.p1,252,429,PF00201
TRINITY_DN19643_c1_g1_i1.p1,364,407,PS00375
TRINITY_DN19903_c0_g1_i8.p1,269,419,PF00201
TRINITY_DN18590_c4_g2_i3.p1,81,167,PF00201
TRINITY_DN19226_c0_g2_i2.p2,55,115,PF00201
TRINITY_DN19226_c0_g2_i2.p2,63,106,PS00375
TRINITY_DN18793_c1_g1_i1.p1,38,81,PS00375
TRINITY_DN18793_c1_g1_i1.p1,34,121,PF00201
TRINITY_DN18590_c4_g1_i2.p1,3,80,PF00201
TRINITY_DN20044_c0_g1_i1.p1,237,324,PF00201
TRINITY_DN18372_c1_g1_i1.p1,274,438,PF00201
TRINITY_DN20044_c0_g1_i2.p1,329,416,PF00201
TRINITY_DN20438_c0_g1_i4.p1,8,92,PF00201
TRINITY_DN19252_c0_g1_i4.p1,250,389,PF00201
TRINITY_DN19252_c0_g1_i4.p1,337,380,PS00375
TRINITY_DN20044_c0_g1_i4.p1,237,324,PF00201
TRINITY_DN12759_c0_g1_i1.p1,90,418,PF00201
TRINITY_DN19699_c0_g1_i1.p1,230,372,PF00201
TRINITY_DN19699_c0_g1_i1.p1,323,366,PS00375
TRINITY_DN19226_c0_g1_i1.p1,250,380,PF00201
TRINITY_DN19226_c0_g1_i1.p1,331,374,PS00375
TRINITY_DN17156_c0_g1_i1.p1,267,416,PF00201
TRINITY_DN20438_c0_g1_i10.p1,8,122,PF00201
TRINITY_DN20438_c0_g1_i10.p1,71,114,PS00375
TRINITY_DN10517_c0_g1_i1.p1,205,404,PF00201
TRINITY_DN19699_c0_g1_i4.p1,341,384,PS00375
TRINITY_DN19699_c0_g1_i4.p1,247,391,PF00201
TRINITY_DN18590_c4_g2_i1.p1,82,167,PF00201
TRINITY_DN19012_c0_g1_i1.p1,279,389,PF00201
TRINITY_DN15303_c0_g1_i1.p1,351,394,PS00375
TRINITY_DN15303_c0_g1_i1.p1,276,399,PF00201
TRINITY_DN20287_c0_g1_i14.p1,261,372,PF00201
TRINITY_DN20827_c0_g1_i1.p1,11,54,PS00375
TRINITY_DN20827_c0_g1_i1.p1,7,96,PF00201
TRINITY_DN19760_c2_g2_i7.p1,113,175,PF00201
TRINITY_DN19760_c2_g2_i7.p1,117,160,PS00375
TRINITY_DN18860_c1_g1_i6.p1,349,392,PS00375
TRINITY_DN18860_c1_g1_i6.p1,281,401,PF00201
TRINITY_DN13187_c0_g1_i1.p1,98,240,PF00201
TRINITY_DN13187_c0_g1_i1.p1,187,230,PS00375
TRINITY_DN20053_c0_g1_i12.p1,282,438,PF00201
TRINITY_DN20053_c0_g1_i12.p1,348,391,PS00375
TRINITY_DN20345_c0_g2_i4.p1,179,338,PF00201
TRINITY_DN20345_c0_g2_i4.p1,247,290,PS00375
TRINITY_DN20438_c0_g1_i11.p1,101,144,PS00375
TRINITY_DN20438_c0_g1_i11.p1,26,152,PF00201
TRINITY_DN20345_c0_g2_i1.p1,214,367,PF00201
TRINITY_DN20345_c0_g2_i1.p1,281,324,PS00375
TRINITY_DN20345_c0_g2_i7.p1,39,129,PF00201
TRINITY_DN19451_c0_g3_i6.p1,35,184,PF00201
TRINITY_DN19451_c0_g3_i6.p1,101,144,PS00375
TRINITY_DN20127_c0_g3_i1.p1,227,404,PF00201
TRINITY_DN18363_c0_g1_i5.p1,265,426,PF00201
TRINITY_DN20053_c0_g1_i4.p1,277,395,PF00201
TRINITY_DN20053_c0_g1_i4.p1,343,386,PS00375
TRINITY_DN8712_c0_g1_i1.p1,284,446,PF00201
TRINITY_DN20296_c0_g1_i4.p1,156,323,PF00201
TRINITY_DN20296_c0_g1_i4.p1,218,261,PS00375
TRINITY_DN19643_c1_g2_i2.p1,278,411,PF00201
TRINITY_DN20148_c0_g1_i3.p1,182,225,PS00375
TRINITY_DN20148_c0_g1_i3.p1,116,255,PF00201
TRINITY_DN19699_c0_g1_i3.p1,341,384,PS00375
TRINITY_DN19699_c0_g1_i3.p1,246,390,PF00201
TRINITY_DN19192_c5_g1_i1.p1,226,346,PF00201
TRINITY_DN20071_c0_g1_i4.p1,357,400,PS00375
TRINITY_DN20071_c0_g1_i4.p1,264,409,PF00201
TRINITY_DN20127_c0_g4_i1.p1,199,383,PF00201
